종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"054930","유신","KOSDAQ","기타서비스","37650","3350","9.77","112950000000"
"069330","유아이디","KOSDAQ","IT부품","1785","-75","-4.03","25331097435"
"049520","유아이엘","KOSDAQ","IT부품","3210","-65","-1.98","69929644560"
"367460","유안타제7호스팩","KOSDAQ","금융","2370","85","3.72","13035000000"
"367480","유안타제8호스팩","KOSDAQ","금융","2140","0","0.00","13888600000"
"430700","유안타제9호스팩","KOSDAQ","금융","2095","0","0.00","10977800000"
"263770","유에스티","KOSDAQ","금속","3240","10","0.31","76788557280"
"388720","유일로보틱스","KOSDAQ","기계·장비","33900","300","0.89","290890679400"
"340930","유일에너테크","KOSDAQ","기계·장비","18750","-1100","-5.54","200151450000"
"023410","유진기업","KOSDAQ","비금속","3760","-20","-0.53","290688844880"
"056080","유진로봇","KOSDAQ","기계·장비","4920","-90","-1.80","184559787840"
"373340","유진스팩6호","KOSDAQ","금융","2315","35","1.54","6991300000"
"388800","유진스팩7호","KOSDAQ","금융","2140","5","0.23","10721400000"
"413630","유진스팩8호","KOSDAQ","금융","2100","-10","-0.47","12432000000"
"084370","유진테크","KOSDAQ","반도체","25200","-1650","-6.15","577484258400"
"178780","유테크","KOSDAQ","유통","1730","0","0.00","60240302320"
"179900","유티아이","KOSDAQ","IT부품","27150","-800","-2.86","442189199250"
"263050","유틸렉스","KOSDAQ","제약","8550","170","2.03","314283935250"
"191410","육일씨엔에쓰","KOSDAQ","IT부품","3055","-95","-3.02","29330862535"
"072770","율호","KOSDAQ","소프트웨어","1690","130","8.33","92137520670"
"039020","이건홀딩스","KOSDAQ","종이·목재","3780","10","0.27","85370200020"
"067920","이글루","KOSDAQ","소프트웨어","5670","-20","-0.35","62347994730"
"044960","이글벳","KOSDAQ","유통","6410","-50","-0.77","81034470030"
"303530","이노뎁","KOSDAQ","소프트웨어","13550","400","3.04","99447501450"
"302430","이노메트리","KOSDAQ","기계·장비","11050","-400","-3.49","108656948400"
"056090","이노시스","KOSDAQ","의료·정밀기기","1840","-45","-2.39","140180639200"
"073490","이노와이어리스","KOSDAQ","통신장비","31750","250","0.79","213917022000"
"215790","이노인스트루먼트","KOSDAQ","통신장비","1625","5","0.31","65460117125"
"246960","이노테라피","KOSDAQ","제약","8100","-90","-1.10","43918548300"
"088390","이녹스","KOSDAQ","운송장비·부품","23300","-450","-1.89","218690165200"
"272290","이녹스첨단소재","KOSDAQ","IT부품","33950","-700","-2.02","683266089100"
"053350","이니텍","KOSDAQ","소프트웨어","3720","75","2.06","73622207520"
"041520","이라이콤","KOSDAQ","IT부품","5710","70","1.24","69597648300"
"264850","이랜시스","KOSDAQ","일반전기전자","2985","35","1.19","86641630920"
"054210","이랜텍","KOSDAQ","IT부품","17450","100","0.58","441331614500"
"164060","이루다","KOSDAQ","의료·정밀기기","5750","40","0.70","100359430500"
"065440","이루온","KOSDAQ","소프트웨어","2900","185","6.81","79097558000"
"115610","이미지스","KOSDAQ","반도체","2580","10","0.39","39546952080"
"349720","이베스트스팩5호","KOSDAQ","금융","2090","5","0.24","7565800000"
"078020","이베스트투자증권","KOSDAQ","금융","6330","-20","-0.31","351195932700"
"131400","이브이첨단소재","KOSDAQ","IT부품","1645","-10","-0.60","93622993730"
"351330","이삭엔지니어링","KOSDAQ","컴퓨터서비스","9910","-140","-1.39","82139233200"
"080010","이상네트웍스","KOSDAQ","인터넷","5620","90","1.63","56200000000"
"086890","이수앱지스","KOSDAQ","제약","7620","-130","-1.68","252851930160"
"047560","이스트소프트","KOSDAQ","소프트웨어","8780","-100","-1.13","99885072960"
"900110","이스트아시아홀딩스","KOSDAQ","금융","195","1","0.52","42886749750"
"067010","이씨에스","KOSDAQ","정보기기","3825","-235","-5.79","47024550000"
"101360","이엔드디","KOSDAQ","화학","27950","-850","-2.95","296511376200"
"102710","이엔에프테크놀로지","KOSDAQ","화학","26900","-550","-2.00","384342788400"
"066980","이엔코퍼레이션","KOSDAQ","디지털컨텐츠","3020","15","0.50","136111345640"
"063760","이엘피","KOSDAQ","반도체","5070","90","1.81","47278409100"
"123570","이엠넷","KOSDAQ","기타서비스","5660","-110","-1.91","126082601480"
"083470","이엠앤아이","KOSDAQ","IT부품","3220","0","0.00","61111149960"
"095190","이엠코리아","KOSDAQ","기계·장비","3925","-95","-2.36","167130570225"
"091120","이엠텍","KOSDAQ","IT부품","28700","-650","-2.21","491715263200"
"039030","이오테크닉스","KOSDAQ","반도체","71300","-1600","-2.19","878383915000"
"294090","이오플로우","KOSDAQ","의료·정밀기기","19100","-250","-1.29","578797251100"
"088290","이원컴포텍","KOSDAQ","운송장비·부품","8840","300","3.51","204711106600"
"181340","이즈미디어","KOSDAQ","의료·정밀기기","2705","0","0.00","37716353295"
"353810","이지바이오","KOSDAQ","음식료·담배","4650","-90","-1.90","158991498000"
"099750","이지케어텍","KOSDAQ","소프트웨어","23100","-300","-1.28","147516600000"
"377330","이지트로닉스","KOSDAQ","일반전기전자","15850","-350","-2.16","126252445900"
"035810","이지홀딩스","KOSDAQ","음식료·담배","3490","-65","-1.83","227358999050"
"160600","이큐셀","KOSDAQ","기계·장비","3100","0","0.00","42720312600"
"092130","이크레더블","KOSDAQ","기타서비스","17350","-100","-0.57","208956460000"
"096040","이트론","KOSDAQ","정보기기","182","-2","-1.09","116685895690"
"134060","이퓨쳐","KOSDAQ","출판·매체복제","6940","-20","-0.29","33098595000"
"001840","이화공영","KOSDAQ","건설","5900","350","6.31","116853984000"
"024810","이화전기","KOSDAQ","IT부품","923","-12","-1.28","113536425535"
"041830","인바디","KOSDAQ","의료·정밀기기","22250","-50","-0.22","304464149500"
"352940","인바이오","KOSDAQ","화학","5490","-180","-3.17","59663837700"
"079950","인베니아","KOSDAQ","기계·장비","1905","70","3.81","44196000000"
"277410","인산가","KOSDAQ","음식료·담배","1945","-5","-0.26","62985613805"
"060150","인선이엔티","KOSDAQ","기타서비스","11050","50","0.45","514527912600"
"033230","인성정보","KOSDAQ","컴퓨터서비스","2075","-25","-1.19","81371913500"
"037330","인지디스플레","KOSDAQ","IT부품","1890","30","1.61","82943073360"
"211050","인카금융서비스","KOSDAQ","금융","6770","80","1.20","69568249200"
"083640","인콘","KOSDAQ","통신장비","1290","-10","-0.77","74865552480"
"216050","인크로스","KOSDAQ","기타서비스","15250","-50","-0.33","195859135500"
"049070","인탑스","KOSDAQ","IT부품","29850","850","2.93","513420000000"
"119610","인터로조","KOSDAQ","의료·정밀기기","28150","150","0.54","372043855700"
"017250","인터엠","KOSDAQ","일반전기전자","1215","5","0.41","25570242405"
"051370","인터플렉스","KOSDAQ","IT부품","11950","-200","-1.65","278763290400"
"064290","인텍플러스","KOSDAQ","반도체","17500","-600","-3.31","222573085000"
"189300","인텔리안테크","KOSDAQ","일반전기전자","69600","-600","-0.85","639183362400"
"150840","인트로메딕","KOSDAQ","의료·정밀기기","5850","0","0.00","223669017000"
"048530","인트론바이오","KOSDAQ","제약","11100","50","0.45","379073458200"
"175140","인포마크","KOSDAQ","통신장비","6220","20","0.32","54562922280"
"115310","인포바인","KOSDAQ","통신서비스","30450","-1100","-3.49","97223287350"
"039290","인포뱅크","KOSDAQ","통신서비스","14400","250","1.77","125193283200"
"071200","인피니트헬스케어","KOSDAQ","소프트웨어","5440","-160","-2.86","132716731520"
"101930","인화정공","KOSDAQ","운송장비·부품","16300","-300","-1.81","152106791500"
"333430","일승","KOSDAQ","운송장비·부품","5720","-180","-3.05","175756992840"
"068330","일신바이오","KOSDAQ","기계·장비","3430","0","0.00","151661360200"
"058450","일야","KOSDAQ","화학","760","0","0.00","25361200000"
"019540","일지테크","KOSDAQ","운송장비·부품","2600","-95","-3.53","35135100000"
"094820","일진파워","KOSDAQ","건설","18800","-400","-2.08","283479729200"
"950140","잉글우드랩","KOSDAQ","화학","4600","-35","-0.76","91392183600"
"049550","잉크테크","KOSDAQ","화학","6550","0","0.00","128421114350"
"254120","자비스","KOSDAQ","기계·장비","1725","5","0.29","38264324325"
"043910","자연과환경","KOSDAQ","기타서비스","1640","125","8.25","133462471840"
"234920","자이글","KOSDAQ","일반전기전자","3835","-5","-0.13","51891039850"
"289220","자이언트스텝","KOSDAQ","오락·문화","24050","850","3.66","529009139100"
"174880","장원테크","KOSDAQ","통신장비","1395","5","0.36","30520787895"
"049630","재영솔루텍","KOSDAQ","IT부품","698","1","0.14","57197995994"
"110020","전진바이오팜","KOSDAQ","화학","3950","-10","-0.25","27018000000"
"208140","정다운","KOSDAQ","음식료·담배","2260","0","0.00","73866395960"
"040420","정상제이엘에스","KOSDAQ","기타서비스","7600","-10","-0.13","119149395200"
"045510","정원엔시스","KOSDAQ","컴퓨터서비스","1730","-30","-1.70","55722075160"
"217190","제너셈","KOSDAQ","반도체","5980","-30","-0.50","52439660520"
"095700","제넥신","KOSDAQ","기타서비스","29450","350","1.20","740519719900"
"072520","제넨바이오","KOSDAQ","유통","1985","55","2.85","86483809950"
"122310","제노레이","KOSDAQ","의료·정밀기기","8440","-30","-0.35","122834443360"
"361390","제노코","KOSDAQ","통신장비","26400","350","1.34","198020829600"
"187420","제노포커스","KOSDAQ","제약","6620","90","1.38","149115566200"
"225220","제놀루션","KOSDAQ","제약","10950","-50","-0.45","105019643250"
"123330","제닉","KOSDAQ","화학","5500","-120","-2.14","38500000000"
"159580","제로투세븐","KOSDAQ","유통","7600","0","0.00","152248033600"
"147830","제룡산업","KOSDAQ","금속","3175","70","2.25","63500000000"
"033100","제룡전기","KOSDAQ","IT부품","8610","580","7.22","138297341490"
"079370","제우스","KOSDAQ","기계·장비","26250","-250","-0.94","272580000000"
"054950","제이브이엠","KOSDAQ","기계·장비","19600","200","1.03","236961883200"
"023440","제이스코홀딩스","KOSDAQ","금속","1790","-55","-2.98","65148963510"
"090470","제이스텍","KOSDAQ","반도체","6940","0","0.00","101308787520"
"287410","제이시스메디칼","KOSDAQ","의료·정밀기기","6700","-80","-1.18","477706462400"
"137950","제이씨케미칼","KOSDAQ","화학","8420","-200","-2.32","187494993880"
"033320","제이씨현시스템","KOSDAQ","유통","4755","-25","-0.52","90889124160"
"204270","제이앤티씨","KOSDAQ","일반전기전자","5090","-10","-0.20","294448691940"
"026040","제이에스티나","KOSDAQ","기타제조","2825","105","3.86","46623206750"
"126880","제이엔케이히터","KOSDAQ","기계·장비","6280","-70","-1.10","145726790840"
"322510","제이엘케이","KOSDAQ","소프트웨어","4340","0","0.00","66177465760"
"033050","제이엠아이","KOSDAQ","출판·매체복제","1195","15","1.27","38932313690"
"094970","제이엠티","KOSDAQ","IT부품","3560","-30","-0.84","59623734400"
"058420","제이웨이","KOSDAQ","오락·문화","2160","0","0.00","7799412240"
"089790","제이티","KOSDAQ","반도체","6820","-40","-0.58","70351798660"
"052670","제일바이오","KOSDAQ","제약","1760","-5","-0.28","51267152640"
"199820","제일전기공업","KOSDAQ","일반전기전자","11800","200","1.72","131098000000"
"038010","제일테크노스","KOSDAQ","금속","8600","-70","-0.81","77400000000"
"276730","제주맥주","KOSDAQ","음식료·담배","2045","-15","-0.73","116916067195"
"080220","제주반도체","KOSDAQ","반도체","4405","-55","-1.23","151720679365"
"216080","제테마","KOSDAQ","제약","15950","200","1.27","283946031050"
"229000","젠큐릭스","KOSDAQ","제약","8200","-260","-3.07","54682421600"
"082270","젬백스","KOSDAQ","기계·장비","13150","150","1.15","523539148450"
"064800","젬백스링크","KOSDAQ","유통","1245","-25","-1.97","104265160665"
"044060","조광ILI","KOSDAQ","기계·장비","1910","-50","-2.55","182848471440"
"034940","조아제약","KOSDAQ","제약","2710","-60","-2.17","83955331170"
"067000","조이시티","KOSDAQ","디지털컨텐츠","4525","-115","-2.48","310024668975"
"033340","좋은사람들","KOSDAQ","섬유·의류","1055","0","0.00","52653176320"
"036930","주성엔지니어링","KOSDAQ","반도체","14500","-800","-5.23","699613574000"
"239340","줌인터넷","KOSDAQ","인터넷","3965","-100","-2.46","106974248810"
"051980","중앙디앤엠","KOSDAQ","화학","595","-43","-6.74","20625811850"
"072020","중앙백신","KOSDAQ","제약","12100","0","0.00","120516000000"
"000440","중앙에너비스","KOSDAQ","유통","25900","-50","-0.19","161282667000"
"078650","지나인제약","KOSDAQ","의료·정밀기기","2120","0","0.00","8647007240"
"228760","지노믹트리","KOSDAQ","제약","11100","-100","-0.89","230071942200"
"314130","지놈앤컴퍼니","KOSDAQ","제약","22200","-50","-0.22","312565366200"
"389030","지니너스","KOSDAQ","기타서비스","2590","-10","-0.38","84454577550"
"043610","지니뮤직","KOSDAQ","디지털컨텐츠","4325","-55","-1.26","251349269350"
"263860","지니언스","KOSDAQ","소프트웨어","9040","50","0.56","85379184000"
"303030","지니틱스","KOSDAQ","반도체","2475","30","1.23","88470528300"
"036180","지더블유바이텍","KOSDAQ","유통","741","-22","-2.88","36452447967"
"208350","지란지교시큐리티","KOSDAQ","출판·매체복제","5010","70","1.42","44281130490"
"144510","지씨셀","KOSDAQ","기타서비스","56400","-500","-0.88","891139401600"
"382480","지아이텍","KOSDAQ","기계·장비","3615","-50","-1.36","142276061100"
"382800","지앤비에스엔지니어링","KOSDAQ","기계·장비","12850","-250","-1.91","92399441300"
"051160","지어소프트","KOSDAQ","소프트웨어","11750","-150","-1.26","181824552500"
"053050","지에스이","KOSDAQ","전기·가스·수도","6210","-280","-4.31","186222977370"
"119850","지엔씨에너지","KOSDAQ","일반전기전자","4515","150","3.44","74266824135"
"270520","지엔원에너지","KOSDAQ","기타서비스","2865","0","0.00","89413521420"
"065060","지엔코","KOSDAQ","섬유·의류","532","-6","-1.12","52140279408"
"204840","지엘팜텍","KOSDAQ","기타서비스","910","-9","-0.98","56514695510"
"311320","지오엘리먼트","KOSDAQ","일반전기전자","17300","-200","-1.14","109115944000"
"388050","지투파워","KOSDAQ","일반전기전자","11800","-2900","-19.73","43504653000"
"219750","지티지웰니스","KOSDAQ","의료·정밀기기","1425","0","0.00","27234074175"
"018120","진로발효","KOSDAQ","음식료·담배","23300","-150","-0.64","154272096000"
"109820","진매트릭스","KOSDAQ","기타서비스","6270","-40","-0.63","127868122800"
"086060","진바이오텍","KOSDAQ","유통","4595","-35","-0.76","39565647265"
"036890","진성티이씨","KOSDAQ","기계·장비","9990","-10","-0.10","224597857320"
"363250","진시스템","KOSDAQ","의료·정밀기기","9240","-10","-0.11","63948007200"
"007370","진양제약","KOSDAQ","제약","6450","10","0.16","77400000000"
"085660","차바이오텍","KOSDAQ","제약","16650","-350","-2.06","936867494700"
"261780","차백신연구소","KOSDAQ","기타서비스","6500","-100","-1.52","171789553000"
"158310","참존글로벌","KOSDAQ","기계·장비","1680","0","0.00","80373095040"
"094850","참좋은여행","KOSDAQ","기타서비스","10850","0","0.00","151900000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","12250","0","0.00","112588341250"
"278280","천보","KOSDAQ","화학","220000","-200","-0.09","2200000000000"
"362320","청담글로벌","KOSDAQ","유통","8940","-280","-3.04","183728532600"
"066360","체리부로","KOSDAQ","음식료·담배","1035","-45","-4.17","48513067515"
"047820","초록뱀미디어","KOSDAQ","오락·문화","15100","-350","-2.27","327861800200"
"052300","초록뱀컴퍼니","KOSDAQ","유통","739","-2","-0.27","85044121478"
"094360","칩스앤미디어","KOSDAQ","반도체","16650","-50","-0.30","160511244750"
"016790","카나리아바이오","KOSDAQ","음식료·담배","20950","-800","-3.68","930934577100"
"016920","카스","KOSDAQ","유통","2110","-30","-1.40","55901365180"
"284620","카이노스메드","KOSDAQ","기타서비스","5800","-390","-6.30","129469896800"
"293490","카카오게임즈","KOSDAQ","디지털컨텐츠","50100","0","0.00","4118811881400"
"042000","카페24","KOSDAQ","인터넷","11750","-150","-1.26","264342076500"
"317530","캐리소프트","KOSDAQ","오락·문화","6420","-50","-0.77","44690878320"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","1805","-30","-1.63","29907384340"
"050110","캠시스","KOSDAQ","IT부품","2280","-90","-3.80","168318989040"
"223310","커머스마이너","KOSDAQ","소프트웨어","3320","0","0.00","50836291520"
"900310","컬러레이","KOSDAQ","금융","1015","-50","-4.69","65002300125"
"078340","컴투스","KOSDAQ","디지털컨텐츠","80400","-600","-0.74","1034460168000"
"063080","컴투스홀딩스","KOSDAQ","디지털컨텐츠","58200","-800","-1.36","383840174400"
"307930","컴퍼니케이","KOSDAQ","금융","6030","0","0.00","94128300000"
"079190","케스피온","KOSDAQ","통신장비","1220","20","1.67","38776720340"
"263700","케어랩스","KOSDAQ","기타서비스","5750","-70","-1.20","104096010500"
"214370","케어젠","KOSDAQ","제약","131800","6800","5.44","1415927400000"
"221980","케이디켐","KOSDAQ","화학","14600","150","1.04","58908080000"
"342550","케이비제20호스팩","KOSDAQ","금융","2290","0","0.00","14887290000"
"424140","케이비제21호스팩","KOSDAQ","금융","2110","-5","-0.24","16268100000"
"192250","케이사인","KOSDAQ","소프트웨어","1880","-20","-1.05","132861963160"
"115500","케이씨에스","KOSDAQ","컴퓨터서비스","6130","-40","-0.65","73560000000"
"089150","케이씨티","KOSDAQ","컴퓨터서비스","5270","-10","-0.19","90380500000"
"025880","케이씨피드","KOSDAQ","음식료·담배","3200","-105","-3.18","53490745600"
"093320","케이아이엔엑스","KOSDAQ","인터넷","52500","400","0.77","256200000000"
"073010","케이에스피","KOSDAQ","기계·장비","2625","-155","-5.58","95004674625"
"105330","케이엔더블유","KOSDAQ","일반전기전자","12650","300","2.43","153512582300"
"272110","케이엔제이","KOSDAQ","기계·장비","12300","-50","-0.40","97728358500"
"039420","케이엘넷","KOSDAQ","통신서비스","2965","-15","-0.50","71618774450"
"083550","케이엠","KOSDAQ","섬유·의류","7010","-20","-0.28","78873828160"
"032500","케이엠더블유","KOSDAQ","통신장비","32950","0","0.00","1312098094850"
"225430","케이엠제약","KOSDAQ","화학","1565","10","0.64","43643233250"
"102370","케이옥션","KOSDAQ","유통","6760","-180","-2.59","183697152600"
"036030","케이티알파","KOSDAQ","유통","6160","10","0.16","301958783280"
"064820","케이프","KOSDAQ","운송장비·부품","5000","-20","-0.40","154508640000"
"347140","케이프이에스제4호","KOSDAQ","금융","2075","15","0.73","6243675000"
"256940","케이피에스","KOSDAQ","반도체","5930","-270","-4.35","111179541940"
"024880","케이피에프","KOSDAQ","금속","8260","-420","-4.84","160404029240"
"042040","케이피엠테크","KOSDAQ","화학","476","-14","-2.86","76417997712"
"054410","케이피티유","KOSDAQ","금속","5870","-20","-0.34","29702200000"
"258610","케일럼","KOSDAQ","금속","3850","65","1.72","85265033700"
"274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품","14300","350","2.51","173745800800"
"217600","켐온","KOSDAQ","기타서비스","2610","-35","-1.32","166678097400"
"089010","켐트로닉스","KOSDAQ","화학","19050","-450","-2.31","283047890850"
"220260","켐트로스","KOSDAQ","화학","10900","-250","-2.24","289485546300"
"052400","코나아이","KOSDAQ","소프트웨어","16000","500","3.23","248945888000"
"402030","코난테크놀로지","KOSDAQ","소프트웨어","22450","-50","-0.22","127525967800"
"391710","코닉오토메이션","KOSDAQ","소프트웨어","4555","-245","-5.10","183171226210"
"046070","코다코","KOSDAQ","운송장비·부품","1150","-45","-3.77","44923894400"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","2300","-35","-1.50","87037984600"
"078940","코드네이처","KOSDAQ","건설","1175","5","0.43","45361896075"
"080530","코디","KOSDAQ","화학","1430","-70","-4.67","40456556140"
"224060","코디엠","KOSDAQ","반도체","742","-18","-2.37","45048622318"
"104540","코렌텍","KOSDAQ","의료·정밀기기","10150","100","1.00","125335448000"
"027050","코리아나","KOSDAQ","화학","3025","-5","-0.17","121000000000"
"290510","코리아센터","KOSDAQ","소프트웨어","5730","-50","-0.87","656282375580"
"190650","코리아에셋투자증권","KOSDAQ","금융","8970","-120","-1.32","57300360000"
"101670","코리아에스이","KOSDAQ","금속","4615","1065","30.00","87223500000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","2700","30","1.12","75170872800"
"036690","코맥스","KOSDAQ","통신장비","3570","5","0.14","55667284890"
"049430","코메론","KOSDAQ","의료·정밀기기","9300","50","0.54","84146400000"
"183300","코미코","KOSDAQ","반도체","45550","-350","-0.76","456431360850"
"041960","코미팜","KOSDAQ","제약","7090","130","1.87","455077860840"
"089890","코세스","KOSDAQ","반도체","9150","220","2.46","151752402300"
"009730","코센","KOSDAQ","금속","2715","0","0.00","51080816355"
"082660","코스나인","KOSDAQ","화학","683","-4","-0.58","33965133756"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","5410","80","1.50","111597480000"
"241710","코스메카코리아","KOSDAQ","화학","8890","60","0.68","94945200000"
"069110","코스온","KOSDAQ","화학","2630","0","0.00","62963935800"
"166480","코아스템","KOSDAQ","제약","10300","-250","-2.37","163862071700"
"045970","코아시아","KOSDAQ","IT부품","7370","320","4.54","193940636120"
"196450","코아시아옵틱스","KOSDAQ","의료·정밀기기","1835","-20","-1.08","75661868710"
"029960","코엔텍","KOSDAQ","기타서비스","9320","-100","-1.06","466000000000"
"102940","코오롱생명과학","KOSDAQ","제약","40900","-50","-0.12","466765360400"
"950160","코오롱티슈진","KOSDAQ","제약","8010","0","0.00","520009600500"
"056000","코원플레이","KOSDAQ","디지털컨텐츠","2860","0","0.00","56399843500"
"033290","코웰패션","KOSDAQ","유통","6470","80","1.25","572596513980"
"056360","코위버","KOSDAQ","통신장비","7520","40","0.53","73671936000"
"282880","코윈테크","KOSDAQ","기계·장비","27450","1150","4.37","267647738850"
"121850","코이즈","KOSDAQ","IT부품","3140","-40","-1.26","61588509500"
"015710","코콤","KOSDAQ","통신장비","4770","-25","-0.52","83620485000"
"052330","코텍","KOSDAQ","정보기기","9400","30","0.32","146400788800"
"322780","코퍼스코리아","KOSDAQ","오락·문화","2450","5","0.20","87601401300"
"126600","코프라","KOSDAQ","화학","5850","10","0.17","172784979900"
"200130","콜마비앤에이치","KOSDAQ","제약","25000","-50","-0.20","738588950000"
"294570","쿠콘","KOSDAQ","소프트웨어","31550","1750","5.87","318392661750"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","9610","760","8.59","158367139710"
"365270","큐라클","KOSDAQ","기타서비스","15850","-200","-1.25","218570992800"
"060280","큐렉소","KOSDAQ","유통","7720","-20","-0.26","300362734800"
"040350","큐로컴","KOSDAQ","컴퓨터서비스","1070","5","0.47","134791615040"
"051780","큐로홀딩스","KOSDAQ","유통","520","-5","-0.95","64699674000"
"115180","큐리언트","KOSDAQ","기타서비스","30300","0","0.00","269168898600"
"182360","큐브엔터","KOSDAQ","오락·문화","14050","50","0.36","193955852350"
"066310","큐에스아이","KOSDAQ","반도체","11600","-100","-0.85","107550803600"
"016600","큐캐피탈","KOSDAQ","금융","522","-5","-0.95","93044992464"
"096240","크레버스","KOSDAQ","기타서비스","23900","-200","-0.83","275895959600"
"043590","크로바하이텍","KOSDAQ","반도체","2285","115","5.30","81701644255"
"114120","크루셜텍","KOSDAQ","IT부품","1085","0","0.00","24913026775"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","27950","50","0.18","327447666000"
"900250","크리스탈신소재","KOSDAQ","금융","939","5","0.54","67448957814"
"083790","크리스탈지노믹스","KOSDAQ","기타서비스","3670","75","2.09","254134603620"
"045520","크린앤사이언스","KOSDAQ","기계·장비","9820","-30","-0.30","63830000000"
"036170","클라우드에어","KOSDAQ","반도체","1300","0","0.00","79775313800"
"214150","클래시스","KOSDAQ","의료·정밀기기","13950","-100","-0.71","903634992900"
"352770","클리노믹스","KOSDAQ","기타서비스","7770","-20","-0.26","105828495570"
"237880","클리오","KOSDAQ","화학","14300","-350","-2.39","258420347900"
"139670","키네마스터","KOSDAQ","소프트웨어","9270","-230","-2.42","125574265890"
"413600","키움제6호스팩","KOSDAQ","금융","2155","5","0.23","7391650000"
"054780","키이스트","KOSDAQ","오락·문화","8160","60","0.74","159509990880"
"219130","타이거일렉","KOSDAQ","반도체","19950","850","4.45","125970085500"
"065130","탑엔지니어링","KOSDAQ","기계·장비","6270","-30","-0.48","100171131390"
"134580","탑코미디어","KOSDAQ","통신장비","7600","-110","-1.43","99663246000"
"023160","태광","KOSDAQ","금속","18550","-500","-2.62","491575000000"
"323280","태성","KOSDAQ","기계·장비","1720","-10","-0.58","41524635600"
"053620","태양","KOSDAQ","금속","8530","60","0.71","73358000000"
"044490","태웅","KOSDAQ","금속","12750","-700","-5.20","255094107750"
"124560","태웅로직스","KOSDAQ","운송","6030","-70","-1.15","231652001520"
"191420","테고사이언스","KOSDAQ","제약","18400","50","0.27","149202545600"
"073640","테라사이언스","KOSDAQ","금속","1600","-25","-1.54","131564756800"
"182690","테라셈","KOSDAQ","유통","96","0","0.00","2031662208"
"066700","테라젠이텍스","KOSDAQ","제약","4625","270","6.20","150194261875"
"095610","테스","KOSDAQ","반도체","19100","-150","-0.78","377573116600"
"089030","테크윙","KOSDAQ","반도체","7050","-90","-1.26","263343197250"
"054450","텔레칩스","KOSDAQ","반도체","14050","-200","-1.40","194675549550"
"091440","텔레필드","KOSDAQ","통신장비","4030","275","7.32","40193732930"
"200230","텔콘RF제약","KOSDAQ","통신장비","1335","5","0.38","144986740500"
"215480","토박스코리아","KOSDAQ","유통","5530","130","2.41","53170712210"
"051360","토비스","KOSDAQ","정보기기","8760","-10","-0.11","143813428080"
"045340","토탈소프트","KOSDAQ","소프트웨어","5520","-200","-3.50","47240380800"
"108230","톱텍","KOSDAQ","기계·장비","8000","0","0.00","304185960000"
"079970","투비소프트","KOSDAQ","소프트웨어","982","-6","-0.61","43403340422"
"199800","툴젠","KOSDAQ","기타서비스","59500","-2000","-3.25","467219406500"
"105550","트루윈","KOSDAQ","일반전기전자","2555","-55","-2.11","113269465960"
"290090","트윔","KOSDAQ","소프트웨어","17500","-50","-0.28","128754920000"
"026150","특수건설","KOSDAQ","건설","11200","550","5.16","196518907200"
"322180","티라유텍","KOSDAQ","소프트웨어","9360","-90","-0.95","51398100000"
"117730","티로보틱스","KOSDAQ","기계·장비","7690","-60","-0.77","108716090770"
"033830","티비씨","KOSDAQ","방송서비스","1100","15","1.38","110000000000"
"057680","티사이언티픽","KOSDAQ","디지털컨텐츠","3050","-30","-0.97","169117787750"
"064760","티씨케이","KOSDAQ","반도체","109500","100","0.09","1278412500000"
"246710","티앤알바이오팹","KOSDAQ","제약","16300","-250","-1.51","338909013200"
"340570","티앤엘","KOSDAQ","제약","34000","0","0.00","276352000000"
"043220","티에스넥스젠","KOSDAQ","기계·장비","1140","0","0.00","120394306740"
"277880","티에스아이","KOSDAQ","기계·장비","9970","-30","-0.30","185874219440"
"131290","티에스이","KOSDAQ","반도체","54000","-2000","-3.57","597317166000"
"356860","티엘비","KOSDAQ","일반전기전자","42300","-1350","-3.09","207960124500"
"062860","티엘아이","KOSDAQ","반도체","6840","0","0.00","67529404800"
"321550","티움바이오","KOSDAQ","기타서비스","15800","-50","-0.32","378824370800"
"104480","티케이케미칼","KOSDAQ","화학","3985","15","0.38","362218304490"
"081150","티플랙스","KOSDAQ","금속","4650","-135","-2.82","112848069300"
"130740","티피씨글로벌","KOSDAQ","운송장비·부품","2935","25","0.86","33097052865"
"084730","팅크웨어","KOSDAQ","통신장비","15550","-250","-1.58","162119355100"
"046210","파나진","KOSDAQ","의료·정밀기기","3080","80","2.67","98980912800"
"058530","파나케이아","KOSDAQ","기계·장비","1620","0","0.00","29287053360"
"034230","파라다이스","KOSDAQ","오락·문화","16300","250","1.56","1482365553600"
"033540","파라텍","KOSDAQ","기계·장비","1230","-10","-0.81","62330716170"
"043200","파루","KOSDAQ","IT부품","1200","50","4.35","50165178000"
"214450","파마리서치","KOSDAQ","제약","65500","-300","-0.46","662331415000"
"208340","파멥신","KOSDAQ","제약","3400","0","0.00","87307872400"
